:START_ID,level:int,:END_ID,:TYPE
REC-PORTFLIO-PORT-RECORD,10,FLD-REC-PORTFLIO-PORT-RECORD-PORT-CASH-BALANCE,CONTAINS
REC-PORTFLIO-PORT-RECORD,10,FLD-REC-PORTFLIO-PORT-RECORD-PORT-LAST-USER,CONTAINS
REC-PORTFLIO-PORT-RECORD,10,FLD-REC-PORTFLIO-PORT-RECORD-PORT-LAST-TRANS,CONTAINS
REC-PORTFLIO-PORT-RECORD,5,FLD-REC-PORTFLIO-PORT-RECORD-PORT-FILLER,CONTAINS
REC-PORTVAL-VAL-RETURN-CODES,5,FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-SUCCESS,CONTAINS
REC-PORTVAL-VAL-RETURN-CODES,5,FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-INVALID-ID,CONTAINS
REC-PORTVAL-VAL-RETURN-CODES,5,FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-INVALID-ACCT,CONTAINS
REC-PORTVAL-VAL-RETURN-CODES,5,FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-INVALID-TYPE,CONTAINS
REC-PORTVAL-VAL-RETURN-CODES,5,FLD-REC-PORTVAL-VAL-RETURN-CODES-VAL-INVALID-AMT,CONTAINS
REC-PORTVAL-VAL-ERROR-MESSAGES,5,FLD-REC-PORTVAL-VAL-ERROR-MESSAGES-VAL-ERR-ID,CONTAINS
REC-PORTVAL-VAL-ERROR-MESSAGES,5,FLD-REC-PORTVAL-VAL-ERROR-MESSAGES-VAL-ERR-ACCT,CONTAINS
REC-PORTVAL-VAL-ERROR-MESSAGES,5,FLD-REC-PORTVAL-VAL-ERROR-MESSAGES-VAL-ERR-TYPE,CONTAINS
REC-PORTVAL-VAL-ERROR-MESSAGES,5,FLD-REC-PORTVAL-VAL-ERROR-MESSAGES-VAL-ERR-AMT,CONTAINS
REC-PORTVAL-VAL-CONSTANTS,5,FLD-REC-PORTVAL-VAL-CONSTANTS-VAL-MIN-AMOUNT,CONTAINS
REC-PORTVAL-VAL-CONSTANTS,5,FLD-REC-PORTVAL-VAL-CONSTANTS-VAL-MAX-AMOUNT,CONTAINS
REC-PORTVAL-VAL-CONSTANTS,5,FLD-REC-PORTVAL-VAL-CONSTANTS-VAL-ID-PREFIX,CONTAINS
REC-PORTVAL-VAL-WORK-AREAS,5,FLD-REC-PORTVAL-VAL-WORK-AREAS-VAL-NUMERIC-CHECK,CONTAINS
REC-PORTVAL-VAL-WORK-AREAS,5,FLD-REC-PORTVAL-VAL-WORK-AREAS-VAL-TEMP-NUM,CONTAINS
REC-PORTVAL-VAL-WORK-AREAS,5,FLD-REC-PORTVAL-VAL-WORK-AREAS-VAL-ERROR-CODE,CONTAINS
REC-PORTVAL-VAL-WORK-AREAS,5,FLD-REC-PORTVAL-VAL-WORK-AREAS-VAL-ERROR-MSG,CONTAINS
REC-POSREC-POSITION-RECORD,10,FLD-REC-POSREC-POSITION-RECORD-POS-PORTFOLIO-ID,CONTAINS
REC-POSREC-POSITION-RECORD,10,FLD-REC-POSREC-POSITION-RECORD-POS-DATE,CONTAINS
REC-POSREC-POSITION-RECORD,10,FLD-REC-POSREC-POSITION-RECORD-POS-INVESTMENT-ID,CONTAINS
REC-POSREC-POSITION-RECORD,10,FLD-REC-POSREC-POSITION-RECORD-POS-QUANTITY,CONTAINS
REC-POSREC-POSITION-RECORD,10,FLD-REC-POSREC-POSITION-RECORD-POS-COST-BASIS,CONTAINS
REC-POSREC-POSITION-RECORD,10,FLD-REC-POSREC-POSITION-RECORD-POS-MARKET-VALUE,CONTAINS
REC-POSREC-POSITION-RECORD,10,FLD-REC-POSREC-POSITION-RECORD-POS-CURRENCY,CONTAINS
REC-POSREC-POSITION-RECORD,88,FLD-REC-POSREC-POSITION-RECORD-POS-STATUS-ACTIVE,CONTAINS
REC-POSREC-POSITION-RECORD,88,FLD-REC-POSREC-POSITION-RECORD-POS-STATUS-CLOSED,CONTAINS
REC-POSREC-POSITION-RECORD,88,FLD-REC-POSREC-POSITION-RECORD-POS-STATUS-PEND,CONTAINS
REC-POSREC-POSITION-RECORD,10,FLD-REC-POSREC-POSITION-RECORD-POS-LAST-MAINT-DATE,CONTAINS
REC-POSREC-POSITION-RECORD,10,FLD-REC-POSREC-POSITION-RECORD-POS-LAST-MAINT-USER,CONTAINS
REC-POSREC-POSITION-RECORD,5,FLD-REC-POSREC-POSITION-RECORD-POS-FILLER,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-RC-SUCCESS,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-RC-WARNING,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-RC-ERROR,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-RC-SEVERE,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-RC-CRITICAL,CONTAINS
REC-RETHND-RETURN-HANDLING,10,FLD-REC-RETHND-RETURN-HANDLING-REASON-CODE,CONTAINS
REC-RETHND-RETURN-HANDLING,10,FLD-REC-RETHND-RETURN-HANDLING-MODULE-ID,CONTAINS
REC-RETHND-RETURN-HANDLING,10,FLD-REC-RETHND-RETURN-HANDLING-FUNCTION-ID,CONTAINS
REC-RETHND-RETURN-HANDLING,15,FLD-REC-RETHND-RETURN-HANDLING-PROGRAM-NAME,CONTAINS
REC-RETHND-RETURN-HANDLING,15,FLD-REC-RETHND-RETURN-HANDLING-PARAGRAPH-NAME,CONTAINS
REC-RETHND-RETURN-HANDLING,15,FLD-REC-RETHND-RETURN-HANDLING-ERROR-ROUTINE,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-ERR-VALIDATION,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-ERR-PROCESSING,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-ERR-DATABASE,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-ERR-FILE,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-ERR-SECURITY,CONTAINS
REC-RETHND-RETURN-HANDLING,15,FLD-REC-RETHND-RETURN-HANDLING-ERROR-CODE,CONTAINS
REC-RETHND-RETURN-HANDLING,15,FLD-REC-RETHND-RETURN-HANDLING-ERROR-TEXT,CONTAINS
REC-RETHND-RETURN-HANDLING,15,FLD-REC-RETHND-RETURN-HANDLING-SYSTEM-CODE,CONTAINS
REC-RETHND-RETURN-HANDLING,15,FLD-REC-RETHND-RETURN-HANDLING-SYSTEM-MSG,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-ACTION-CONTINUE,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-ACTION-ABORT,CONTAINS
REC-RETHND-RETURN-HANDLING,88,FLD-REC-RETHND-RETURN-HANDLING-ACTION-RETRY,CONTAINS
REC-RETHND-RETURN-HANDLING,10,FLD-REC-RETHND-RETURN-HANDLING-RETRY-COUNT,CONTAINS
REC-RETHND-RETURN-HANDLING,10,FLD-REC-RETHND-RETURN-HANDLING-MAX-RETRIES,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-INVALID-DATA,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-NOT-FOUND,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-DUPLICATE,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-FILE-ERROR,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-DB-ERROR,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-SECURITY,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-PROCESSING,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-VALIDATION,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-VERSION,CONTAINS
REC-RETHND-STD-ERROR-CODES,5,FLD-REC-RETHND-STD-ERROR-CODES-ERR-TIMEOUT,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,88,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-INITIALIZE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,88,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-SET-CODE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,88,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-GET-CODE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,88,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-LOG-CODE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,88,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-ANALYZE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,5,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-PROGRAM-ID,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-CURRENT-CODE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-HIGHEST-CODE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-NEW-CODE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,88,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-STATUS-SUCCESS,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,88,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-STATUS-WARNING,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,88,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-STATUS-ERROR,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,88,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-STATUS-SEVERE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,5,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-MESSAGE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,5,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-RESPONSE-CODE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-START-TIME,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-END-TIME,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-TOTAL-CODES,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-MAX-CODE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-MIN-CODE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-RETURN-VALUE,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-HIGHEST-RETURN,CONTAINS
REC-RTNCODE-RETURN-CODE-AREA,10,FLD-REC-RTNCODE-RETURN-CODE-AREA-RC-RETURN-STATUS,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-DATE,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TIME,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-PORTFOLIO-ID,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-SEQUENCE-NO,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-INVESTMENT-ID,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,88,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TYPE-BUY,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,88,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TYPE-SELL,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,88,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TYPE-TRANS,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,88,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-TYPE-FEE,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-QUANTITY,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-PRICE,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-AMOUNT,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-CURRENCY,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,88,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-STATUS-PEND,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,88,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-STATUS-DONE,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,88,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-STATUS-FAIL,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,88,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-STATUS-REV,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-PROCESS-DATE,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,10,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-PROCESS-USER,CONTAINS
REC-TRNREC-TRANSACTION-RECORD,5,FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-FILLER,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,10,FLD-REC-DBPROC-DB2-ERROR-HANDLING-FILLER_0012,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,10,FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-SQLCODE-TXT,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,10,FLD-REC-DBPROC-DB2-ERROR-HANDLING-FILLER_0014,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,10,FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-STATE,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,10,FLD-REC-DBPROC-DB2-ERROR-HANDLING-FILLER_0016,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,10,FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-ERROR-TEXT,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,5,FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-SAVE-STATUS,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,5,FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-RETRY-COUNT,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,5,FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-MAX-RETRIES,CONTAINS
REC-DBPROC-DB2-ERROR-HANDLING,5,FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-RETRY-WAIT,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-ACCOUNT-NO,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-PORTFOLIO-ID,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-TRANS-DATE,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-TRANS-TIME,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-TRANS-TYPE,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-SECURITY-ID,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-QUANTITY,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-PRICE,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-AMOUNT,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-FEES,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-TOTAL-AMOUNT,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-COST-BASIS,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-GAIN-LOSS,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-PROCESS-DATE,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-PROCESS-TIME,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-PROGRAM-ID,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-USER-ID,CONTAINS
REC-DBTBLS-POSHIST-RECORD,5,FLD-REC-DBTBLS-POSHIST-RECORD-PH-AUDIT-TIMESTAMP,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,5,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-ERROR-TIMESTAMP,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,5,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-PROGRAM-ID,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,88,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-TYPE-SYSTEM,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,88,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-TYPE-APP,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,88,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-TYPE-DATA,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,88,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-SEV-INFO,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,88,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-SEV-WARN,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,88,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-SEV-ERROR,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,88,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-SEV-SEVERE,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,5,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-ERROR-CODE,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,5,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-ERROR-MESSAGE,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,5,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-PROCESS-DATE,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,5,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-PROCESS-TIME,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,5,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-USER-ID,CONTAINS
REC-DBTBLS-ERRLOG-RECORD,5,FLD-REC-DBTBLS-ERRLOG-RECORD-EL-ADDITIONAL-INFO,CONTAINS
REC-SQLCA-SQL-STATUS-CODES,5,FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-SUCCESS,CONTAINS
REC-SQLCA-SQL-STATUS-CODES,5,FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-NOT-FOUND,CONTAINS
REC-SQLCA-SQL-STATUS-CODES,5,FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-DUP-KEY,CONTAINS
REC-SQLCA-SQL-STATUS-CODES,5,FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-DEADLOCK,CONTAINS
REC-SQLCA-SQL-STATUS-CODES,5,FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-TIMEOUT,CONTAINS
REC-SQLCA-SQL-STATUS-CODES,5,FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-CONNECTION-ERROR,CONTAINS
REC-SQLCA-SQL-STATUS-CODES,5,FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-DB-ERROR,CONTAINS
REC-DB2REQ-DB2-REQUEST-AREA,88,FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-CONNECT,CONTAINS
REC-DB2REQ-DB2-REQUEST-AREA,88,FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-DISCONNECT,CONTAINS
REC-DB2REQ-DB2-REQUEST-AREA,88,FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-STATUS,CONTAINS
REC-DB2REQ-DB2-REQUEST-AREA,5,FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-RESPONSE-CODE,CONTAINS
REC-DB2REQ-DB2-REQUEST-AREA,5,FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-CONNECTION-TOKEN,CONTAINS
REC-DB2REQ-DB2-REQUEST-AREA,10,FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-SQLCODE,CONTAINS
REC-DB2REQ-DB2-REQUEST-AREA,10,FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-ERROR-MSG,CONTAINS
REC-ERRHND-ERROR-HANDLING,5,FLD-REC-ERRHND-ERROR-HANDLING-ERR-PROGRAM,CONTAINS
REC-ERRHND-ERROR-HANDLING,5,FLD-REC-ERRHND-ERROR-HANDLING-ERR-PARAGRAPH,CONTAINS
REC-ERRHND-ERROR-HANDLING,5,FLD-REC-ERRHND-ERROR-HANDLING-ERR-SQLCODE,CONTAINS
REC-ERRHND-ERROR-HANDLING,5,FLD-REC-ERRHND-ERROR-HANDLING-ERR-CICS-RESP,CONTAINS
REC-ERRHND-ERROR-HANDLING,5,FLD-REC-ERRHND-ERROR-HANDLING-ERR-CICS-RESP2,CONTAINS
REC-ERRHND-ERROR-HANDLING,88,FLD-REC-ERRHND-ERROR-HANDLING-ERR-FATAL,CONTAINS
REC-ERRHND-ERROR-HANDLING,88,FLD-REC-ERRHND-ERROR-HANDLING-ERR-WARNING,CONTAINS
REC-ERRHND-ERROR-HANDLING,88,FLD-REC-ERRHND-ERROR-HANDLING-ERR-INFO,CONTAINS
REC-ERRHND-ERROR-HANDLING,5,FLD-REC-ERRHND-ERROR-HANDLING-ERR-MESSAGE,CONTAINS
REC-ERRHND-ERROR-HANDLING,88,FLD-REC-ERRHND-ERROR-HANDLING-ERR-RETURN,CONTAINS
REC-ERRHND-ERROR-HANDLING,88,FLD-REC-ERRHND-ERROR-HANDLING-ERR-CONTINUE,CONTAINS
REC-ERRHND-ERROR-HANDLING,88,FLD-REC-ERRHND-ERROR-HANDLING-ERR-ABEND,CONTAINS
REC-ERRHND-ERROR-HANDLING,10,FLD-REC-ERRHND-ERROR-HANDLING-ERR-TRACE-ID,CONTAINS
REC-ERRHND-ERROR-HANDLING,10,FLD-REC-ERRHND-ERROR-HANDLING-ERR-TIMESTAMP,CONTAINS
REC-INQCOM-INQCOM-AREA,88,FLD-REC-INQCOM-INQCOM-AREA-INQCOM-MENU,CONTAINS
REC-INQCOM-INQCOM-AREA,88,FLD-REC-INQCOM-INQCOM-AREA-INQCOM-PORTFOLIO,CONTAINS
REC-INQCOM-INQCOM-AREA,88,FLD-REC-INQCOM-INQCOM-AREA-INQCOM-HISTORY,CONTAINS
REC-INQCOM-INQCOM-AREA,88,FLD-REC-INQCOM-INQCOM-AREA-INQCOM-EXIT,CONTAINS
REC-INQCOM-INQCOM-AREA,5,FLD-REC-INQCOM-INQCOM-AREA-INQCOM-ACCOUNT-NO,CONTAINS
REC-INQCOM-INQCOM-AREA,5,FLD-REC-INQCOM-INQCOM-AREA-INQCOM-RESPONSE-CODE,CONTAINS
REC-INQCOM-INQCOM-AREA,5,FLD-REC-INQCOM-INQCOM-AREA-INQCOM-ERROR-MSG,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-PROCESS-ID,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-VERSION,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,10,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DESCRIPTION,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-TYPE-INIT,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-TYPE-PROC,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-TYPE-RPT,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-TYPE-TERM,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DAILY,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-WEEKLY,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,88,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-MONTHLY,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,15,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-START-TIME,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,15,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-MAX-TIME,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,15,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-COUNT,CONTAINS
REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,20,FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-ID,CONTAINS
